index,Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed:_22
1487,408-6539891-7501929,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-L,kurta,L,B08WPR181B,Shipped,1,INR,429,THANE,MAHARASHTRA,400605,IN,,FALSE,,
1488,403-7315245-3669152,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,Shipped,1,INR,744,BENGALURU,KARNATAKA,560100,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1489,408-2874655-3175563,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,Shipped,1,INR,399,THANE,MAHARASHTRA,400605,IN,,FALSE,,
1490,404-4306865-0981913,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Unshipped,1,INR,599,JAMMU,JAMMU & KASHMIR,180007,IN,,FALSE,,
1491,403-4542311-7044317,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET400,SET400-KR-NP-XXXL,Set,3XL,B09W62SX2P,Shipped,1,INR,1254,THANE,MAHARASHTRA,401107,IN,VPC-44571-41445498 Coupon,FALSE,,
1492,171-0158245-0603546,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,Shipped,1,INR,517,JHUMRI TILAIYA,JHARKHAND,825409,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1493,403-2800448-9777102,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0283,J0283-SET-XXXL,Set,3XL,B08QGQJ5P3,Shipped,1,INR,1033,THANE,MAHARASHTRA,401107,IN,,FALSE,,
1494,406-9770854-6341932,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0004,J0004-SKD-XS,Set,XS,B0894WVKRP,Shipped,1,INR,1186,LEH,JAMMU & KASHMIR,194101,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1495,405-4902484-1345110,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3779,JNE3779-KR-XXL,kurta,XXL,B09SDXVB62,Shipped,1,INR,432,DURGAPUR,WEST BENGAL,713206,IN,,FALSE,,
1496,408-6341256-3049926,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-L,Set,L,B099NMQR6C,Shipped,1,INR,801,JAMSHEDPUR,JHARKHAND,831017,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1497,404-3238914-2028337,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,Shipped,1,INR,824,JSW STEEL PLANT TOWNSHIP,KARNATAKA,583123,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1498,403-6389579-5134733,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET358,SET358-KR-NP-XXXL,Set,3XL,B09QJMPVPD,Shipped,1,INR,1126,BENGALURU,KARNATAKA,560046,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1499,403-4194116-1065901,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXXL,Set,3XL,B09RKDPH6J,Shipped,1,INR,1186,BENGALURU,KARNATAKA,560046,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1500,407-4541519-9436312,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-M,kurta,M,B08HHJQ3F4,Shipped,1,INR,368,LUCKNOW,UTTAR PRADESH,226017,IN,,FALSE,,
1501,407-6760175-6669900,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-L,Top,L,B0986Z5BDC,Shipped,1,INR,563,GURUGRAM,HARYANA,122003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1502,407-6495811-4753108,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-S,Western Dress,S,B0983157NR,Shipped,1,INR,413,PUDUPAKKAM,TAMIL NADU,603103,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1503,402-2193143-0845955,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654,MUGHALSARAI,UTTAR PRADESH,232101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1504,402-9851200-0350750,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,Cancelled,0,,,SECUNDERABAD,TELANGANA,500025,IN,,FALSE,,
1505,402-5803194-1716337,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-M,Set,M,B08MXFT72L,Shipped,1,INR,545,NOIDA,UTTAR PRADESH,201305,IN,,FALSE,,
1506,403-8704823-5525134,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XXL,kurta,XXL,B08WQ1W4JV,Shipped,1,INR,442,BENGALURU,KARNATAKA,560076,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1507,404-5595821-0990765,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-XS,kurta,XS,B08BJSMMBL,Shipped,1,INR,534,THIRUVANANTHAPURAM,KERALA,695003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1508,405-3993118-8151554,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-M,kurta,M,B09SDZ4FH9,Shipped,1,INR,725,MUZAFFARPUR,BIHAR,842002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1509,406-3346143-7743523,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-M,kurta,M,B085HP1LQR,Shipped,1,INR,517,Bangalore,KARNATAKA,560061,IN,,FALSE,,
1510,171-4028625-9042722,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0025,J0025-DR-XS,Western Dress,XS,B089G1JFVJ,Shipped,1,INR,566,"Colachal, Kanya Kumari District",TAMIL NADU,629251,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1511,171-2863176-0009922,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0209,J0209-DR-XS,Ethnic Dress,XS,B098311R59,Shipped,1,INR,721,"Colachal, Kanya Kumari District",TAMIL NADU,629251,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1512,171-2863176-0009922,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0395,J0395-DR-XS,Western Dress,XS,B09SDYS45X,Shipped,1,INR,859,"Colachal, Kanya Kumari District",TAMIL NADU,629251,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1513,403-7636061-4537944,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-M,kurta,M,B08KRZRSCL,Unshipped,1,INR,399,BENGALURU,KARNATAKA,560084,IN,,FALSE,,
1514,407-8545004-0009147,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788,MUMBAI,MAHARASHTRA,400013,IN,,FALSE,,
1515,407-1311979-3264324,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Cancelled,0,,,FARIDABAD,HARYANA,121004,IN,,FALSE,,
1516,402-4340811-5375517,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET014,SET014-KR-PP-A-XXL,Set,XXL,B07K5BGGYN,Shipped,1,INR,818,HYDERABAD,TELANGANA,500028,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1517,405-6955975-9279523,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-XXL,Top,XXL,B092D3D5BL,Shipped,1,INR,413,ANJUNA Bardez Go,GOA,403509,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1518,405-7767733-4883539,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,J0098,J0098-TP-XS,Top,XS,B092CZW41L,Cancelled,0,,,ANJUNA Bardez Go,GOA,403509,IN,,FALSE,,
1519,171-9012028-5817164,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Unshipped,1,INR,852,"NEW TOWN, Kolkata",WEST BENGAL,700159,IN,,FALSE,,
1520,406-5758486-5375549,29-04-2022,Cancelled,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XXXL,Set,3XL,B0922RYWBL,,0,INR,570.48,GURUGRAM,HARYANA,122001,IN,,FALSE,Easy Ship,
1521,406-4278703-0100325,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-XXXL,Set,3XL,B0928WHKTX,Unshipped,1,INR,496,GURUGRAM,HARYANA,122001,IN,,FALSE,,
1522,406-6329810-4783512,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,Shipped,1,INR,824,BANGALORE,KARNATAKA,560043,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1523,405-1000228-4666743,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Shipped,1,INR,788,NASHIK,MAHARASHTRA,422001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1524,404-3737574-8133963,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,Shipped,1,INR,399,VARANAS,UTTAR PRADESH,221106,IN,,FALSE,,
1525,407-9868288-0295567,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Cancelled,0,,,FARIDABAD,HARYANA,121004,IN,,FALSE,,
1526,171-7690303-7157924,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XXXL,Top,3XL,B08999SMY4,Shipped,1,INR,399,DURGAPUR,WEST BENGAL,713216,IN,,FALSE,,
1527,408-9583112-6153101,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,Shipped,1,INR,568,HYDERABAD,TELANGANA,500008,IN,,FALSE,,
1528,408-4896428-3016310,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,J0343,J0343-DR-L,Western Dress,L,B098P4234P,Cancelled,0,,,NOIDA,UTTAR PRADESH,201303,IN,,FALSE,,
1529,408-9162865-2217162,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,Shipped,1,INR,540,Chennai,TAMIL NADU,600091,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1530,404-7280745-6277120,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XL,Set,XL,B08W8DJG7F,Shipped,1,INR,563,GURUGRAM,HARYANA,122004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1531,403-6699640-7919568,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Shipped,1,INR,376,BENGALURU,KARNATAKA,560095,IN,,FALSE,,
1532,403-0138700-0733935,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Unshipped,1,INR,376,BENGALURU,KARNATAKA,560095,IN,,FALSE,,
1533,407-3402984-0581936,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-XXXL,Western Dress,3XL,B09RK757KM,Shipped,1,INR,721,Vadodara,Gujarat,390025,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1534,403-0547905-9053123,29-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,Unshipped,1,INR,376,BENGALURU,KARNATAKA,560095,IN,,FALSE,,
1535,406-5651256-4804346,29-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3479,JNE3479-KR-XL,kurta,XL,B08MYS5MS1,Shipped,1,INR,259,CHENNAI,TAMIL NADU,600092,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1536,402-7300171-9417149,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-XS,kurta,XS,B09813XDGT,Shipped,1,INR,511,Edapally,KERALA,682024,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1537,402-4075296-7169152,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-M,Set,M,B09CTCDDQ4,Shipped,1,INR,1033,CHAMBA,HIMACHAL PRADESH,176310,IN,,FALSE,,
1538,403-5348116-8269147,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654,LUCKNOW,UTTAR PRADESH,226010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1539,405-4709716-6469134,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-S,Set,S,B0894X27FC,Shipped,1,INR,654,NAVI MUMBAI,MAHARASHTRA,410218,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1540,405-2114640-3594728,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376,PUNE,MAHARASHTRA,411041,IN,,FALSE,,
1541,404-7764990-8097141,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,CHENNAI,TAMIL NADU,600001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1542,407-1804307-9801915,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-S,Set,S,B09RKF9GZQ,Shipped,1,INR,1115,"Vaduthala,Kochi",KERALA,682023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1543,407-1804307-9801915,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-S,kurta,S,B08HHJP41L,Shipped,1,INR,368,"Vaduthala,Kochi",KERALA,682023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1544,402-3401176-7354747,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET389,SET389-KR-NP-XXXL,Set,3XL,B09KXT773V,Shipped,1,INR,680,BETUL BAZAR,MADHYA PRADESH,460004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1545,406-9402998-2954731,29-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET138,SET138-KR-PP-M,Set,M,B082Z3FFL7,Shipped,1,INR,737,RANCHI,JHARKHAND,834002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
